time,depth_m,value
2020-12-04 10:12:42,9.959,20.27
2020-12-04 10:14:02,10.952,20.26
2020-12-04 10:15:21,11.929,20.26
2020-12-04 10:16:42,12.991,20.25
2020-12-04 10:18:02,13.953,20.25
2020-12-04 10:19:24,14.962,20.25
2020-12-04 10:20:46,15.973,20.25
2020-12-04 10:22:07,17.011,20.24
2020-12-04 11:00:55,1.024,20.54
2020-12-04 11:02:13,2.001,20.56
2020-12-04 11:03:31,3.035,20.54
2020-12-04 11:04:50,3.963,20.52
2020-12-04 11:06:09,4.959,20.48
2020-12-04 11:07:27,5.945,20.44
2020-12-04 11:08:48,7.018,20.32
2020-12-04 11:10:07,7.976,20.31
2020-12-04 11:11:26,8.95,20.3
2020-12-04 11:12:47,10.006,20.29
2020-12-04 11:14:06,10.965,20.28
2020-12-04 11:15:26,11.905,20.27
2020-12-04 11:16:47,12.945,20.26
2020-12-04 11:18:07,13.953,20.26
2020-12-04 11:19:28,14.959,20.26
2020-12-04 11:20:50,15.968,20.26
2020-12-04 11:22:11,16.903,20.24
2020-12-04 12:00:55,1.092,20.6
2020-12-04 12:02:12,1.942,20.59
2020-12-04 12:03:30,2.983,20.58
2020-12-04 12:04:49,3.94,20.56
2020-12-04 12:06:08,4.969,20.57
2020-12-04 12:07:26,5.944,20.53
2020-12-04 12:08:45,6.977,20.48
2020-12-04 12:10:04,7.95,20.33
2020-12-04 12:11:23,8.993,20.29
2020-12-04 12:12:43,9.965,20.28
2020-12-04 12:14:03,11.036,20.27
2020-12-04 12:15:22,11.956,20.26
2020-12-04 12:16:43,12.964,20.25
2020-12-04 12:18:03,14.041,20.26
2020-12-04 12:19:24,14.896,20.26
2020-12-04 12:20:46,15.995,20.25
2020-12-04 12:22:07,17.013,20.23
2020-12-04 13:00:49,1.079,20.73
2020-12-04 13:02:07,1.983,20.75
2020-12-04 13:03:25,2.991,20.64
2020-12-04 13:04:44,3.949,20.73
2020-12-04 13:06:03,4.984,20.59
2020-12-04 13:07:21,5.978,20.54
2020-12-04 13:08:40,6.975,20.48
2020-12-04 13:09:59,7.946,20.4
2020-12-04 13:11:18,8.954,20.31
2020-12-04 13:12:38,10.026,20.27
2020-12-04 13:13:57,10.981,20.25
2020-12-04 13:15:15,11.978,20.24
2020-12-04 13:16:36,12.967,20.24
2020-12-04 13:17:56,13.985,20.24
2020-12-04 13:19:17,15.039,20.24
2020-12-04 13:20:37,15.885,20.24
2020-12-04 13:21:59,16.959,20.14
2020-12-04 14:00:55,1.01,20.84
2020-12-04 14:02:13,1.942,20.84
2020-12-04 14:03:32,2.969,20.82
2020-12-04 14:04:50,3.99,20.81
2020-12-04 14:06:08,5.037,20.72
2020-12-04 14:07:27,5.962,20.64
2020-12-04 14:08:46,6.912,20.54
2020-12-04 14:10:05,7.891,20.48
2020-12-04 14:11:23,8.883,20.36
2020-12-04 14:12:43,9.992,20.32
2020-12-04 14:14:02,10.947,20.3
2020-12-04 14:15:23,12.007,20.29
2020-12-04 14:16:43,13.057,20.25
2020-12-04 14:18:03,13.991,20.23
2020-12-04 14:19:23,14.973,20.22
2020-12-04 14:20:45,15.899,20.23
2020-12-04 14:22:04,16.917,20.22
2020-12-04 15:00:50,0.965,20.66
2020-12-04 15:02:08,1.915,20.65
2020-12-04 15:03:25,2.992,20.65
2020-12-04 15:04:44,4.015,20.64
2020-12-04 15:06:01,5.075,20.6
2020-12-04 15:07:20,5.991,20.6
2020-12-04 15:08:39,6.901,20.57
2020-12-04 15:09:58,8.019,20.59
2020-12-04 15:11:16,9.014,20.55
2020-12-04 15:12:36,10.019,20.52
2020-12-04 15:13:54,10.909,20.49
2020-12-04 15:15:14,12.001,20.45
2020-12-04 15:16:34,13.047,20.34
2020-12-04 15:17:54,14.003,20.32
2020-12-04 15:19:15,14.931,20.3
2020-12-04 15:20:36,15.921,20.3
2020-12-04 15:21:56,16.992,20.21
2020-12-04 15:23:16,17.954,20.19
2020-12-04 16:00:56,1.059,20.55
2020-12-04 16:02:15,1.99,20.55
2020-12-04 16:03:32,3.029,20.55
2020-12-04 16:04:51,3.912,20.54
2020-12-04 16:06:10,5.03,20.54
2020-12-04 16:07:29,6.014,20.52
2020-12-04 16:08:49,7.005,20.54
2020-12-04 16:10:08,7.928,20.53
2020-12-04 16:11:27,8.841,20.49
2020-12-04 16:12:47,9.947,20.51
2020-12-04 16:14:05,10.956,20.52
2020-12-04 16:15:26,12.007,20.5
2020-12-04 16:16:46,12.972,20.51
2020-12-04 16:18:06,14.037,20.44
2020-12-04 16:19:26,14.918,20.44
2020-12-04 16:20:48,15.982,20.3
2020-12-04 16:22:09,16.952,20.26
2020-12-04 16:23:30,17.955,20.28
2020-12-04 17:00:49,1.006,20.58
2020-12-04 17:02:06,1.89,20.57
2020-12-04 17:03:25,3.013,20.58
2020-12-04 17:04:44,3.882,20.57
2020-12-04 17:06:02,4.935,20.58
2020-12-04 17:07:21,6.002,20.58
2020-12-04 17:08:40,6.906,20.57
2020-12-04 17:10:00,7.897,20.54
2020-12-04 17:11:18,8.98,20.46
2020-12-04 17:12:38,9.854,20.49
2020-12-04 17:13:59,10.844,20.48
2020-12-04 17:15:19,12.002,20.46
2020-12-04 17:16:40,13.035,20.47
2020-12-04 17:18:01,13.976,20.46
2020-12-04 17:19:20,15.021,20.33
2020-12-04 17:20:41,15.972,20.21
2020-12-04 17:22:03,16.913,20.2
2020-12-04 17:23:23,17.968,20.18
2020-12-04 18:00:50,1.041,20.55
2020-12-04 18:02:09,1.932,20.55
2020-12-04 18:03:26,2.915,20.55
2020-12-04 18:04:44,3.968,20.55
2020-12-04 18:06:04,5.091,20.55
2020-12-04 18:07:22,6.02,20.55
2020-12-04 18:08:40,7.021,20.55
2020-12-04 18:10:00,8.01,20.55
2020-12-04 18:11:20,9.01,20.54
2020-12-04 18:12:40,9.938,20.53
2020-12-04 18:14:00,11.025,20.53
2020-12-04 18:15:20,11.941,20.55
2020-12-04 18:16:41,12.958,20.46
2020-12-04 18:18:01,13.939,20.46
2020-12-04 18:19:21,14.986,20.36
2020-12-04 18:20:44,15.928,20.28
2020-12-04 18:22:05,16.993,20.31
2020-12-04 18:23:26,17.881,20.3
2020-12-04 19:00:49,1.039,20.51
2020-12-04 19:02:07,1.954,20.52
2020-12-04 19:03:26,3.03,20.52
2020-12-04 19:04:44,4.039,20.52
2020-12-04 19:06:04,4.996,20.52
2020-12-04 19:07:23,6.024,20.51
2020-12-04 19:08:44,7.065,20.51
2020-12-04 19:10:04,7.997,20.5
2020-12-04 19:11:24,9.01,20.51
2020-12-04 19:12:46,10.019,20.51
2020-12-04 19:14:06,10.984,20.49
2020-12-04 19:15:27,11.986,20.48
2020-12-04 19:16:49,13.016,20.46
2020-12-04 19:18:09,13.937,20.45
2020-12-04 19:19:30,15.014,20.4
2020-12-04 19:20:52,15.968,20.34
2020-12-04 19:22:14,16.926,20.32
2020-12-04 19:23:36,17.845,20.31
2020-12-04 20:00:55,0.978,20.46
2020-12-04 20:02:13,2.011,20.46
2020-12-04 20:03:32,3.001,20.47
2020-12-04 20:04:51,3.95,20.47
2020-12-04 20:06:11,4.955,20.47
2020-12-04 20:07:29,5.956,20.47
2020-12-04 20:08:48,6.896,20.48
2020-12-04 20:10:09,7.976,20.46
2020-12-04 20:11:28,8.963,20.45
2020-12-04 20:12:49,9.94,20.44
2020-12-04 20:14:10,10.927,20.45
2020-12-04 20:15:30,11.856,20.44
2020-12-04 20:16:50,12.984,20.43
2020-12-04 20:18:12,13.891,20.42
2020-12-04 20:19:34,14.936,20.43
2020-12-04 20:20:56,15.977,20.43
2020-12-04 20:22:17,16.964,20.4
2020-12-04 20:23:39,17.935,20.37
2020-12-04 21:00:55,1.003,20.44
2020-12-04 21:02:14,1.979,20.44
2020-12-04 21:03:32,2.92,20.44
2020-12-04 21:04:52,3.904,20.44
2020-12-04 21:06:10,4.984,20.44
2020-12-04 21:07:30,5.93,20.44
2020-12-04 21:08:50,6.984,20.44
2020-12-04 21:10:09,7.996,20.44
2020-12-04 21:11:30,9.025,20.44
2020-12-04 21:12:50,9.878,20.44
2020-12-04 21:14:11,10.965,20.44
2020-12-04 21:15:31,11.832,20.43
2020-12-04 21:16:51,12.945,20.43
2020-12-04 21:18:13,13.894,20.42
2020-12-04 21:19:35,14.926,20.42
2020-12-04 21:20:56,15.971,20.43
2020-12-04 21:22:19,16.955,20.41
2020-12-04 21:23:39,18.011,20.39
2020-12-04 22:00:55,0.947,20.41
2020-12-04 22:02:13,1.936,20.42
2020-12-04 22:03:32,3.019,20.42
2020-12-04 22:04:50,3.977,20.42
2020-12-04 22:06:10,4.908,20.41
2020-12-04 22:07:29,5.932,20.42
2020-12-04 22:08:49,6.994,20.42
2020-12-04 22:10:11,7.945,20.41
2020-12-04 22:11:30,8.993,20.41
2020-12-04 22:12:50,9.96,20.41
2020-12-04 22:14:11,10.906,20.42
2020-12-04 22:15:32,11.95,20.41
2020-12-04 22:16:52,12.83,20.41
2020-12-04 22:18:14,14.015,20.42
2020-12-04 22:19:35,14.999,20.41
2020-12-04 22:20:56,15.96,20.41
2020-12-04 22:22:19,16.882,20.41
2020-12-04 22:23:41,17.937,20.4
2020-12-04 23:00:49,1.058,20.39
2020-12-04 23:02:07,1.938,20.4
2020-12-04 23:03:27,2.936,20.4
2020-12-04 23:04:45,3.927,20.4
2020-12-04 23:06:05,4.968,20.4
2020-12-04 23:07:24,5.96,20.4
2020-12-04 23:08:44,6.917,20.4
2020-12-04 23:10:06,7.985,20.4
2020-12-04 23:11:26,8.99,20.4
2020-12-04 23:12:46,9.979,20.4
2020-12-04 23:14:06,11.003,20.4
2020-12-04 23:15:27,11.946,20.4
2020-12-04 23:16:48,12.933,20.4
2020-12-04 23:18:10,13.97,20.4
2020-12-04 23:19:32,14.862,20.4
2020-12-04 23:20:52,15.995,20.39
2020-12-04 23:22:15,17.056,20.39
2020-12-04 23:23:37,17.909,20.37
2020-12-05 00:00:49,0.978,20.37
2020-12-05 00:02:08,1.967,20.38
2020-12-05 00:03:27,2.971,20.38
2020-12-05 00:04:46,3.961,20.39
2020-12-05 00:06:04,4.865,20.39
2020-12-05 00:07:25,5.977,20.38
2020-12-05 00:08:45,6.979,20.38
2020-12-05 00:10:05,7.894,20.38
2020-12-05 00:11:26,8.977,20.38
2020-12-05 00:12:46,10.036,20.37
2020-12-05 00:14:06,11.019,20.38
2020-12-05 00:15:27,11.991,20.38
2020-12-05 00:16:49,12.898,20.38
2020-12-05 00:18:12,13.985,20.37
2020-12-05 00:19:33,14.987,20.37
2020-12-05 00:20:54,15.96,20.36
2020-12-05 00:22:16,16.986,20.37
2020-12-05 00:23:38,17.869,20.37
2020-12-05 01:00:55,1.052,20.35
2020-12-05 01:02:13,1.967,20.36
2020-12-05 01:03:32,2.998,20.37
2020-12-05 01:04:51,3.995,20.37
2020-12-05 01:06:11,4.999,20.37
2020-12-05 01:07:30,5.964,20.37
2020-12-05 01:08:50,6.953,20.37
2020-12-05 01:10:10,7.932,20.37
2020-12-05 01:11:31,8.962,20.37
2020-12-05 01:12:51,9.961,20.36
2020-12-05 01:14:12,10.935,20.36
2020-12-05 01:15:33,11.96,20.36
2020-12-05 01:16:53,12.939,20.36
2020-12-05 01:18:15,13.933,20.36
2020-12-05 01:19:37,14.936,20.36
2020-12-05 01:20:59,15.951,20.35
2020-12-05 01:22:22,16.953,20.35
2020-12-05 01:23:45,17.95,20.35
2020-12-05 02:00:49,1.048,20.35
2020-12-05 02:02:07,1.967,20.35
2020-12-05 02:03:26,2.955,20.35
2020-12-05 02:04:45,3.965,20.35
2020-12-05 02:06:04,4.941,20.35
2020-12-05 02:07:23,5.981,20.35
2020-12-05 02:08:43,6.965,20.35
2020-12-05 02:10:03,7.968,20.35
2020-12-05 02:11:24,8.976,20.35
2020-12-05 02:12:44,9.955,20.35
2020-12-05 02:14:05,10.961,20.35
2020-12-05 02:15:26,11.956,20.35
2020-12-05 02:16:47,12.971,20.35
2020-12-05 02:18:09,13.953,20.35
2020-12-05 02:19:30,14.935,20.35
2020-12-05 02:20:51,15.952,20.35
2020-12-05 02:22:14,16.937,20.35
2020-12-05 02:23:35,17.942,20.35
2020-12-05 03:00:55,1.062,20.32
2020-12-05 03:02:12,1.963,20.36
2020-12-05 03:03:31,3.005,20.35
2020-12-05 03:04:50,3.98,20.35
2020-12-05 03:06:09,4.962,20.35
2020-12-05 03:07:29,5.956,20.35
2020-12-05 03:08:49,6.959,20.35
2020-12-05 03:10:09,7.95,20.35
2020-12-05 03:11:29,8.958,20.35
2020-12-05 03:12:49,9.983,20.35
2020-12-05 03:14:10,10.947,20.35
2020-12-05 03:15:30,11.952,20.34
2020-12-05 03:16:52,12.947,20.35
2020-12-05 03:18:14,13.92,20.35
2020-12-05 03:19:36,14.952,20.35
2020-12-05 03:20:58,15.944,20.35
2020-12-05 03:22:20,16.935,20.34
2020-12-05 03:23:42,17.953,20.34
2020-12-05 04:00:49,1.042,20.35
2020-12-05 04:02:07,1.964,20.34
2020-12-05 04:03:27,2.977,20.34
2020-12-05 04:04:46,3.952,20.35
2020-12-05 04:06:05,4.927,20.35
2020-12-05 04:07:25,5.962,20.36
2020-12-05 04:08:45,6.956,20.36
2020-12-05 04:10:06,7.966,20.35
2020-12-05 04:11:26,8.944,20.35
2020-12-05 04:12:46,9.971,20.36
2020-12-05 04:14:07,10.94,20.35
2020-12-05 04:15:28,11.973,20.35
2020-12-05 04:16:49,12.96,20.35
2020-12-05 04:18:12,13.974,20.35
2020-12-05 04:19:33,14.952,20.35
2020-12-05 04:20:55,15.926,20.35
2020-12-05 04:22:18,16.977,20.33
2020-12-05 04:23:40,17.946,20.33
2020-12-05 05:00:49,1.059,20.34
2020-12-05 05:02:07,1.956,20.32
2020-12-05 05:03:26,2.983,20.34
2020-12-05 05:04:45,3.973,20.34
2020-12-05 05:06:03,4.963,20.34
2020-12-05 05:07:23,5.968,20.34
2020-12-05 05:08:44,6.981,20.34
2020-12-05 05:10:04,7.985,20.34
2020-12-05 05:11:24,8.992,20.34
2020-12-05 05:12:44,9.936,20.34
2020-12-05 05:14:06,10.974,20.34
2020-12-05 05:15:26,11.939,20.34
2020-12-05 05:16:47,12.943,20.33
2020-12-05 05:18:09,13.947,20.33
2020-12-05 05:19:31,14.938,20.33
2020-12-05 05:20:53,15.967,20.33
2020-12-05 05:22:14,16.935,20.33
2020-12-05 05:23:37,17.936,20.33
2020-12-05 06:00:49,1.039,20.33
2020-12-05 06:02:07,1.988,20.32
2020-12-05 06:03:26,2.972,20.33
2020-12-05 06:04:45,3.966,20.33
2020-12-05 06:06:05,4.968,20.33
2020-12-05 06:07:25,5.98,20.33
2020-12-05 06:08:44,6.938,20.33
2020-12-05 06:10:04,7.944,20.33
2020-12-05 06:11:25,8.972,20.33
2020-12-05 06:12:45,9.916,20.33
2020-12-05 06:14:07,10.986,20.33
2020-12-05 06:15:27,11.955,20.33
2020-12-05 06:16:49,12.93,20.33
2020-12-05 06:18:10,13.943,20.33
2020-12-05 06:19:32,14.937,20.33
2020-12-05 06:20:53,15.968,20.32
2020-12-05 06:22:16,16.939,20.32
2020-12-05 07:00:55,1.026,20.31
2020-12-05 07:02:13,1.972,20.32
2020-12-05 07:03:31,2.948,20.32
2020-12-05 07:04:50,3.971,20.32
2020-12-05 07:06:09,4.972,20.32
2020-12-05 07:07:28,5.957,20.32
2020-12-05 07:08:48,6.962,20.32
2020-12-05 07:10:07,7.98,20.32
2020-12-05 07:11:27,8.978,20.32
2020-12-05 07:12:47,9.976,20.32
2020-12-05 07:14:07,10.969,20.32
2020-12-05 07:15:28,11.977,20.32
2020-12-05 07:16:49,12.942,20.32
2020-12-05 07:18:11,13.991,20.32
2020-12-05 07:19:32,14.961,20.32
2020-12-05 07:20:52,15.946,20.32
2020-12-05 07:22:14,16.939,20.32
2020-12-05 08:00:55,1.013,20.31
2020-12-05 08:02:13,1.966,20.31
2020-12-05 08:03:32,3.005,20.31
2020-12-05 08:04:51,3.996,20.31
2020-12-05 08:06:09,4.948,20.31
2020-12-05 08:07:28,5.974,20.32
2020-12-05 08:08:48,6.963,20.32
2020-12-05 08:10:08,7.975,20.32
2020-12-05 08:11:28,8.977,20.31
2020-12-05 08:12:48,9.958,20.31
2020-12-05 08:14:09,10.951,20.32
2020-12-05 08:15:29,11.983,20.32
2020-12-05 08:16:48,12.918,20.32
2020-12-05 08:18:10,13.973,20.32
2020-12-05 08:19:31,15.007,20.31
2020-12-05 08:20:52,15.927,20.32
2020-12-05 08:22:14,16.944,20.32
2020-12-05 09:00:55,1.036,20.33
2020-12-05 09:02:12,1.955,20.34
2020-12-05 09:03:31,2.979,20.33
2020-12-05 09:04:49,3.901,20.33
2020-12-05 09:06:08,4.928,20.34
2020-12-05 09:07:28,6.022,20.33
2020-12-05 09:08:47,6.975,20.32
2020-12-05 09:10:06,7.975,20.32
2020-12-05 09:11:27,8.992,20.32
2020-12-05 09:12:47,9.996,20.32
2020-12-05 09:14:06,10.951,20.32
2020-12-05 09:15:27,11.944,20.31
2020-12-05 09:16:47,12.97,20.31
2020-12-05 09:18:07,13.922,20.31
2020-12-05 09:19:28,14.906,20.31
2020-12-05 09:20:49,15.971,20.31
2020-12-05 09:22:11,16.968,20.31
2020-12-05 10:00:49,1.012,20.37
2020-12-05 10:02:07,1.988,20.37
2020-12-05 10:03:27,3.024,20.37
2020-12-05 10:04:45,3.952,20.37
2020-12-05 10:06:05,5.05,20.37
2020-12-05 10:07:24,5.948,20.35
2020-12-05 10:08:43,6.909,20.34
2020-12-05 10:10:03,7.891,20.33
2020-12-05 10:11:22,8.946,20.32
2020-12-05 10:12:42,9.921,20.31
2020-12-05 10:14:03,10.984,20.31
2020-12-05 10:15:23,11.882,20.31
2020-12-05 10:16:44,12.978,20.29
2020-12-05 10:18:05,13.972,20.28
2020-12-05 10:19:26,14.959,20.28
2020-12-05 10:20:46,15.897,20.27
2020-12-05 10:22:08,17.019,20.27
2020-12-05 11:00:55,1.049,20.42
2020-12-05 11:02:12,2.039,20.41
2020-12-05 11:03:30,2.942,20.39
2020-12-05 11:04:49,3.978,20.39
2020-12-05 11:06:08,4.99,20.39
2020-12-05 11:07:27,6.012,20.38
2020-12-05 11:08:47,6.927,20.36
2020-12-05 11:10:07,7.961,20.34
2020-12-05 11:11:27,8.995,20.33
2020-12-05 11:12:47,9.998,20.33
2020-12-05 11:14:07,10.937,20.33
2020-12-05 11:15:28,11.971,20.33
2020-12-05 11:16:48,12.859,20.33
2020-12-05 11:18:11,13.992,20.33
2020-12-05 11:19:31,14.88,20.32
2020-12-05 11:20:51,15.923,20.31
2020-12-05 11:22:13,16.951,20.28
2020-12-05 12:00:55,0.987,20.47
2020-12-05 12:02:12,1.955,20.47
2020-12-05 12:03:31,2.975,20.46
2020-12-05 12:04:49,4.109,20.45
2020-12-05 12:06:08,4.879,20.45
2020-12-05 12:07:27,5.953,20.45
2020-12-05 12:08:49,6.898,20.45
2020-12-05 12:10:08,7.935,20.45
2020-12-05 12:11:28,8.883,20.44
2020-12-05 12:12:48,9.882,20.45
2020-12-05 12:14:09,10.892,20.44
2020-12-05 12:15:29,11.982,20.41
2020-12-05 12:16:49,12.964,20.41
2020-12-05 12:18:11,13.896,20.41
2020-12-05 12:19:31,15.07,20.39
2020-12-05 12:20:51,15.981,20.35
2020-12-05 12:22:13,16.87,20.34
2020-12-05 13:00:50,1.055,20.48
2020-12-05 13:02:08,1.874,20.48
2020-12-05 13:03:27,3.081,20.48
2020-12-05 13:04:45,3.958,20.48
2020-12-05 13:06:06,5.005,20.49
2020-12-05 13:07:24,6.016,20.48
2020-12-05 13:08:43,6.931,20.47
2020-12-05 13:10:03,7.954,20.46
2020-12-05 13:11:23,9.027,20.46
2020-12-05 13:12:43,10.075,20.48
2020-12-05 13:14:03,10.902,20.48
2020-12-05 13:15:24,11.884,20.47
2020-12-05 13:16:42,12.907,20.46
2020-12-05 13:18:03,13.927,20.46
2020-12-05 13:19:24,14.98,20.45
2020-12-05 13:20:45,15.79,20.44
2020-12-05 13:22:06,16.851,20.39
2020-12-05 14:00:49,1.129,20.5
2020-12-05 14:02:06,1.978,20.5
2020-12-05 14:03:24,3.047,20.5
2020-12-05 14:04:42,3.994,20.49
2020-12-05 14:06:01,4.886,20.49
2020-12-05 14:07:20,5.999,20.49
2020-12-05 14:08:38,6.955,20.49
2020-12-05 14:09:58,7.917,20.48
2020-12-05 14:11:19,9.0,20.48
2020-12-05 14:12:39,9.802,20.49
2020-12-05 14:13:59,10.925,20.48
2020-12-05 14:15:19,11.821,20.47
2020-12-05 14:16:39,13.006,20.47
2020-12-05 14:17:58,13.832,20.47
2020-12-05 14:19:20,14.934,20.47
2020-12-05 14:20:41,15.988,20.47
2020-12-05 14:22:02,16.904,20.45
2020-12-05 14:23:23,18.005,20.45
2020-12-05 15:00:50,0.944,20.5
2020-12-05 15:02:08,1.867,20.5
2020-12-05 15:03:25,2.999,20.5
2020-12-05 15:04:44,3.922,20.5
2020-12-05 15:06:01,4.878,20.49
2020-12-05 15:07:20,5.976,20.49
2020-12-05 15:08:41,6.946,20.49
2020-12-05 15:09:59,7.923,20.5
2020-12-05 15:11:17,8.912,20.49
2020-12-05 15:12:36,9.942,20.48
2020-12-05 15:13:56,10.965,20.49
2020-12-05 15:15:16,11.848,20.49
2020-12-05 15:16:36,12.822,20.49
2020-12-05 15:17:57,14.032,20.49
2020-12-05 15:19:17,14.877,20.48
2020-12-05 15:20:38,15.872,20.48
2020-12-05 15:21:59,16.931,20.47
2020-12-05 15:23:22,17.943,20.44
2020-12-06 09:00:55,1.025,20.33
2020-12-06 09:02:13,1.969,20.31
2020-12-06 09:03:31,2.975,20.29
2020-12-06 09:04:50,3.98,20.29
2020-12-06 09:06:08,4.959,20.28
2020-12-06 09:07:27,5.932,20.27
2020-12-06 09:08:46,6.964,20.27
2020-12-06 09:10:05,7.968,20.27
2020-12-06 09:11:25,8.951,20.27
2020-12-06 09:12:44,9.96,20.27
2020-12-06 09:14:04,10.959,20.26
2020-12-06 09:15:23,11.946,20.26
2020-12-06 09:16:43,12.976,20.26
2020-12-06 09:18:04,13.932,20.25
2020-12-06 09:19:25,14.95,20.25
2020-12-06 09:20:46,15.957,20.25
2020-12-06 09:22:07,16.944,20.27
2020-12-06 10:00:55,1.046,20.52
2020-12-06 10:02:12,1.976,20.4
2020-12-06 10:03:31,2.981,20.36
2020-12-06 10:04:49,3.956,20.35
2020-12-06 10:06:07,4.987,20.3
2020-12-06 10:07:26,5.949,20.29
2020-12-06 10:08:45,6.993,20.28
2020-12-06 10:10:03,7.955,20.27
2020-12-06 10:11:23,8.994,20.27
2020-12-06 10:12:42,9.932,20.26
2020-12-06 10:14:03,10.981,20.27
2020-12-06 10:15:23,11.938,20.26
2020-12-06 10:16:43,12.932,20.26
2020-12-06 10:18:04,13.962,20.25
2020-12-06 10:19:25,14.93,20.25
2020-12-06 10:20:47,15.953,20.25
2020-12-06 10:22:08,17.012,20.25
2020-12-06 11:00:49,1.0,20.56
2020-12-06 11:02:06,1.955,20.58
2020-12-06 11:03:25,2.936,20.54
2020-12-06 11:04:43,3.934,20.55
2020-12-06 11:06:01,4.995,20.36
2020-12-06 11:07:20,5.941,20.29
2020-12-06 11:08:40,6.98,20.28
2020-12-06 11:09:59,7.959,20.27
2020-12-06 11:11:19,8.95,20.27
2020-12-06 11:12:38,9.943,20.27
2020-12-06 11:13:58,10.973,20.27
2020-12-06 11:15:18,11.945,20.27
2020-12-06 11:16:37,12.983,20.26
2020-12-06 11:17:57,13.996,20.26
2020-12-06 11:19:18,14.882,20.25
2020-12-06 11:20:39,15.89,20.24
2020-12-06 11:22:00,16.976,20.24
2020-12-06 12:00:49,0.957,20.56
2020-12-06 12:02:05,1.933,20.56
2020-12-06 12:03:24,3.029,20.56
2020-12-06 12:04:43,3.99,20.53
2020-12-06 12:06:02,4.921,20.52
2020-12-06 12:07:20,6.052,20.42
2020-12-06 12:08:40,6.896,20.42
2020-12-06 12:09:58,8.094,20.44
2020-12-06 12:11:18,8.953,20.39
2020-12-06 12:12:38,9.892,20.31
2020-12-06 12:13:58,10.973,20.29
2020-12-06 12:15:18,11.876,20.29
2020-12-06 12:16:39,13.009,20.28
2020-12-06 12:18:00,13.932,20.27
2020-12-06 12:19:21,14.854,20.26
2020-12-06 12:20:42,15.929,20.26
2020-12-06 12:22:03,16.898,20.25
2020-12-06 13:00:50,1.093,20.57
2020-12-06 13:02:07,1.886,20.56
2020-12-06 13:03:26,2.918,20.58
2020-12-06 13:04:45,4.037,20.58
2020-12-06 13:06:03,4.966,20.56
2020-12-06 13:07:22,5.939,20.55
2020-12-06 13:08:41,6.987,20.49
2020-12-06 13:09:58,7.794,20.5
2020-12-06 13:11:18,9.035,20.49
2020-12-06 13:12:37,10.002,20.45
2020-12-06 13:13:56,10.926,20.36
2020-12-06 13:15:17,11.992,20.3
2020-12-06 13:16:37,13.075,20.29
2020-12-06 13:17:58,13.807,20.29
2020-12-06 13:19:20,14.951,20.28
2020-12-06 13:20:40,16.013,20.28
2020-12-06 13:22:02,16.966,20.27
2020-12-06 13:23:24,17.947,20.25
2020-12-06 14:00:49,0.985,20.58
