time,depth_m,value
2020-12-04 19:00:50,1.021,7.55
2020-12-04 19:02:07,2.059,7.55
2020-12-04 19:03:25,3.055,7.53
2020-12-04 19:04:42,3.961,7.53
2020-12-04 19:06:02,4.947,7.52
2020-12-04 19:07:21,5.91,7.51
2020-12-04 19:08:41,6.984,7.51
2020-12-04 19:10:00,7.964,7.5
2020-12-04 19:11:18,8.959,7.49
2020-12-04 19:12:38,9.957,7.49
2020-12-04 19:13:59,10.906,7.48
2020-12-04 19:15:19,11.96,7.47
2020-12-04 19:16:40,12.936,7.47
2020-12-04 19:18:02,14.075,7.46
2020-12-04 20:00:55,1.067,7.54
2020-12-04 20:02:14,1.946,7.53
2020-12-04 20:03:33,3.092,7.52
2020-12-04 20:04:52,3.998,7.51
2020-12-04 20:06:09,4.732,7.5
2020-12-04 20:07:31,5.977,7.5
2020-12-04 20:08:49,6.886,7.49
2020-12-04 20:10:09,7.923,7.48
2020-12-04 20:11:27,8.688,7.48
2020-12-04 20:12:47,9.915,7.47
2020-12-04 20:14:08,10.927,7.46
2020-12-04 20:15:29,11.962,7.45
2020-12-04 20:16:49,12.988,7.44
2020-12-04 20:18:11,13.858,7.44
2020-12-04 21:00:49,1.041,7.51
2020-12-04 21:02:07,1.937,7.5
2020-12-04 21:03:25,3.01,7.49
2020-12-04 21:04:45,4.122,7.49
2020-12-04 21:06:04,4.974,7.48
2020-12-04 21:07:24,5.935,7.47
2020-12-04 21:08:44,7.049,7.46
2020-12-04 21:10:04,7.956,7.46
2020-12-04 21:11:24,9.008,7.46
2020-12-04 21:12:44,10.106,7.45
2020-12-04 21:14:02,11.001,7.44
2020-12-04 21:15:23,12.053,7.43
2020-12-04 21:16:44,12.907,7.42
2020-12-04 21:18:05,13.903,7.42
2020-12-04 22:00:50,1.097,7.49
2020-12-04 22:02:07,2.01,7.49
2020-12-04 22:03:30,3.066,7.48
2020-12-04 22:04:50,4.019,7.47
2020-12-04 22:06:08,4.937,7.46
2020-12-04 22:07:27,5.942,7.46
2020-12-04 22:08:48,6.895,7.45
2020-12-04 22:10:05,7.864,7.44
2020-12-04 22:11:26,9.032,7.43
2020-12-04 22:12:45,9.962,7.42
2020-12-04 22:14:07,11.037,7.42
2020-12-04 22:15:24,11.907,7.41
2020-12-04 22:16:45,13.065,7.4
2020-12-04 22:18:04,13.875,7.39
2020-12-04 23:00:50,0.974,7.47
2020-12-04 23:02:07,1.948,7.46
2020-12-04 23:03:25,2.815,7.45
2020-12-04 23:04:46,3.969,7.44
2020-12-04 23:06:06,4.99,7.44
2020-12-04 23:07:26,5.923,7.43
2020-12-04 23:08:45,7.025,7.42
2020-12-04 23:10:05,7.983,7.41
2020-12-04 23:11:25,8.991,7.41
2020-12-04 23:12:44,9.923,7.4
2020-12-04 23:14:06,10.967,7.39
2020-12-04 23:15:26,11.908,7.39
2020-12-04 23:16:47,12.915,7.38
2020-12-04 23:18:09,13.897,7.37
2020-12-05 00:00:49,1.054,7.45
2020-12-05 00:02:07,1.929,7.44
2020-12-05 00:03:27,2.947,7.44
2020-12-05 00:04:47,3.949,7.43
2020-12-05 00:06:08,5.082,7.42
2020-12-05 00:07:28,6.02,7.41
2020-12-05 00:08:46,6.967,7.41
2020-12-05 00:10:06,7.96,7.4
2020-12-05 00:11:24,8.958,7.39
2020-12-05 00:12:44,9.992,7.39
2020-12-05 00:14:05,10.973,7.38
2020-12-05 00:15:25,12.002,7.37
2020-12-05 00:16:46,13.005,7.36
2020-12-05 00:18:06,13.946,7.36
2020-12-05 01:00:49,1.078,7.43
2020-12-05 01:02:08,1.941,7.42
2020-12-05 01:03:27,2.966,7.42
2020-12-05 01:04:47,4.034,7.41
2020-12-05 01:06:05,4.953,7.4
2020-12-05 01:07:24,5.983,7.39
2020-12-05 01:08:44,6.961,7.38
2020-12-05 01:10:04,7.939,7.38
2020-12-05 01:11:24,8.929,7.37
2020-12-05 01:12:44,9.863,7.37
2020-12-05 01:14:06,10.976,7.36
2020-12-05 01:15:27,11.963,7.35
2020-12-05 01:16:47,12.929,7.34
2020-12-05 01:18:07,13.93,7.34
2020-12-05 02:00:49,1.05,7.41
2020-12-05 02:02:07,1.95,7.4
2020-12-05 02:03:27,2.992,7.39
2020-12-05 02:04:45,3.976,7.39
2020-12-05 02:06:05,4.925,7.38
2020-12-05 02:07:26,5.993,7.37
2020-12-05 02:08:45,6.939,7.36
2020-12-05 02:10:05,7.983,7.36
2020-12-05 02:11:25,8.986,7.35
2020-12-05 02:12:46,9.95,7.35
2020-12-05 02:14:07,10.961,7.33
2020-12-05 02:15:29,11.991,7.32
2020-12-05 02:16:49,12.947,7.32
2020-12-05 02:18:10,13.953,7.31
2020-12-05 03:00:49,1.033,7.39
2020-12-05 03:02:07,1.966,7.38
2020-12-05 03:03:27,2.979,7.38
2020-12-05 03:04:45,3.989,7.37
2020-12-05 03:06:05,4.928,7.36
2020-12-05 03:07:25,5.948,7.35
2020-12-05 03:08:45,7.027,7.34
2020-12-05 03:10:05,7.947,7.34
2020-12-05 03:11:25,8.909,7.33
2020-12-05 03:12:45,9.909,7.32
2020-12-05 03:14:06,10.953,7.31
2020-12-05 03:15:27,11.954,7.29
2020-12-05 03:16:48,12.974,7.3
2020-12-05 03:18:10,13.979,7.29
2020-12-05 04:00:49,1.062,7.38
2020-12-05 04:02:08,1.991,7.38
2020-12-05 04:03:27,2.96,7.37
2020-12-05 04:04:46,3.983,7.36
2020-12-05 04:06:06,5.01,7.35
2020-12-05 04:07:26,5.874,7.34
2020-12-05 04:08:46,7.021,7.33
2020-12-05 04:10:05,7.975,7.33
2020-12-05 04:11:25,8.988,7.32
2020-12-05 04:12:46,9.975,7.32
2020-12-05 04:14:06,10.973,7.31
2020-12-05 04:15:27,11.896,7.3
2020-12-05 04:16:47,12.914,7.3
2020-12-05 04:18:09,13.908,7.29
2020-12-05 05:00:49,1.02,7.37
2020-12-05 05:02:08,1.947,7.36
2020-12-05 05:03:26,2.944,7.36
2020-12-05 05:04:44,4.0,7.35
2020-12-05 05:06:03,4.959,7.34
2020-12-05 05:07:24,5.942,7.34
2020-12-05 05:08:45,7.002,7.33
2020-12-05 05:10:03,7.954,7.32
2020-12-05 05:11:24,8.959,7.32
2020-12-05 05:12:43,9.98,7.31
2020-12-05 05:14:05,11.038,7.3
2020-12-05 05:15:25,11.994,7.29
2020-12-05 05:16:45,12.924,7.28
2020-12-05 05:18:06,13.955,7.27
2020-12-05 06:00:49,1.035,7.36
2020-12-05 06:02:07,1.952,7.35
2020-12-05 06:03:25,2.957,7.34
2020-12-05 06:04:45,3.969,7.34
2020-12-05 06:06:04,4.991,7.33
2020-12-05 06:07:23,6.062,7.32
2020-12-05 06:08:42,7.009,7.31
2020-12-05 06:10:01,7.927,7.3
2020-12-05 06:11:21,8.908,7.3
2020-12-05 06:12:41,9.944,7.3
2020-12-05 06:14:01,10.977,7.29
2020-12-05 06:15:22,11.943,7.28
2020-12-05 06:16:43,12.94,7.28
2020-12-05 07:00:49,1.011,7.37
2020-12-05 07:02:08,1.926,7.36
2020-12-05 07:03:26,2.96,7.35
2020-12-05 07:04:45,3.936,7.35
2020-12-05 07:06:03,4.952,7.34
2020-12-05 07:07:21,5.914,7.33
2020-12-05 07:08:41,6.986,7.32
2020-12-05 07:10:00,7.952,7.32
2020-12-05 07:11:20,8.971,7.31
2020-12-05 07:12:39,10.02,7.3
2020-12-05 07:13:59,10.89,7.3
2020-12-05 07:15:20,11.947,7.29
2020-12-05 07:16:41,12.947,7.28
2020-12-05 08:00:50,1.033,7.36
2020-12-05 08:02:08,1.976,7.36
2020-12-05 08:03:26,3.032,7.35
2020-12-05 08:04:44,3.943,7.34
2020-12-05 08:06:03,5.001,7.34
2020-12-05 08:07:22,5.953,7.33
2020-12-05 08:08:41,6.993,7.32
2020-12-05 08:10:00,7.968,7.32
2020-12-05 08:11:19,8.977,7.31
2020-12-05 08:12:39,9.983,7.3
2020-12-05 08:13:59,10.975,7.3
2020-12-05 08:15:19,11.944,7.28
2020-12-05 08:16:39,12.933,7.28
2020-12-05 09:00:49,1.032,7.36
2020-12-05 09:02:06,2.014,7.36
2020-12-05 09:03:23,2.993,7.35
2020-12-05 09:04:41,3.999,7.34
2020-12-05 09:05:58,4.968,7.33
2020-12-05 09:07:16,5.921,7.33
2020-12-05 09:08:35,7.052,7.32
2020-12-05 09:09:53,8.025,7.32
2020-12-05 09:11:11,8.941,7.31
2020-12-05 09:12:30,9.937,7.3
2020-12-05 09:13:49,10.971,7.3
2020-12-05 09:15:08,11.975,7.29
2020-12-05 09:16:27,12.974,7.29
2020-12-05 10:00:49,1.036,7.37
2020-12-05 10:02:06,1.981,7.36
2020-12-05 10:03:24,3.018,7.36
2020-12-05 10:04:42,4.001,7.35
2020-12-05 10:06:00,5.012,7.34
2020-12-05 10:07:18,5.984,7.34
2020-12-05 10:08:36,6.958,7.33
2020-12-05 10:09:56,8.069,7.33
2020-12-05 10:11:14,8.985,7.32
2020-12-05 10:12:33,9.906,7.31
2020-12-05 10:13:53,10.95,7.31
2020-12-05 10:15:14,12.005,7.3
2020-12-05 10:16:33,12.97,7.3
2020-12-05 11:00:50,1.041,7.38
2020-12-05 11:02:10,2.018,7.37
2020-12-05 11:03:29,3.044,7.37
2020-12-05 11:04:46,4.038,7.36
2020-12-05 11:06:03,5.04,7.36
2020-12-05 11:07:21,5.996,7.35
2020-12-05 11:08:42,6.842,7.34
2020-12-05 11:10:02,7.889,7.34
2020-12-05 11:11:20,8.885,7.33
2020-12-05 11:12:38,9.744,7.33
2020-12-05 11:13:59,11.083,7.32
2020-12-05 11:15:18,11.959,7.32
2020-12-05 11:16:37,12.784,7.32
2020-12-05 12:00:50,1.087,7.39
2020-12-05 12:02:07,2.058,7.38
2020-12-05 12:03:25,2.923,7.38
2020-12-05 12:04:44,3.935,7.37
2020-12-05 12:06:03,4.968,7.36
2020-12-05 12:07:22,6.051,7.36
2020-12-05 12:08:40,6.955,7.35
2020-12-05 12:10:00,8.019,7.34
2020-12-05 12:11:19,8.891,7.34
2020-12-05 12:12:38,9.984,7.34
2020-12-05 12:13:57,10.97,7.33
2020-12-05 12:15:17,11.979,7.34
2020-12-05 12:16:37,12.989,7.35
2020-12-06 08:17:54,1.052,7.36
2020-12-06 08:19:11,1.955,7.35
2020-12-06 08:20:29,3.003,7.35
2020-12-06 08:21:47,3.973,7.34
2020-12-06 08:23:05,4.966,7.33
2020-12-06 08:24:23,5.942,7.32
2020-12-06 08:25:43,7.004,7.31
2020-12-06 08:27:02,7.953,7.31
2020-12-06 08:28:20,8.945,7.3
2020-12-06 08:29:39,9.972,7.29
2020-12-06 08:30:59,10.963,7.28
2020-12-06 08:32:19,11.98,7.29
2020-12-06 08:33:38,12.937,7.28
2020-12-06 10:11:25,1.005,7.37
2020-12-06 10:12:43,1.993,7.38
2020-12-06 10:14:01,2.95,7.37
2020-12-06 10:15:19,3.938,7.37
2020-12-06 10:16:37,4.989,7.36
2020-12-06 10:17:56,5.976,7.36
2020-12-06 10:19:15,6.951,7.35
2020-12-06 10:20:34,7.981,7.34
2020-12-06 10:21:53,8.961,7.33
2020-12-06 10:23:12,9.976,7.33
2020-12-06 10:24:33,10.957,7.32
2020-12-06 10:25:51,11.9,7.31
2020-12-06 10:27:11,12.925,7.3
2020-12-06 21:00:54,1.056,7.45
2020-12-21 13:12:33,1.07,7.28
2020-12-21 13:13:50,1.93,7.24
2020-12-21 13:15:08,2.983,7.23
2020-12-21 13:16:26,3.954,7.23
2020-12-21 13:17:44,4.968,7.22
2020-12-21 13:19:03,5.921,7.22
2020-12-21 13:20:22,7.002,7.21
2020-12-21 13:21:42,8.066,7.21
2020-12-21 13:23:00,8.99,7.2
2020-12-21 13:24:18,9.952,7.2
2020-12-21 13:25:38,10.964,7.23
2020-12-21 13:26:57,11.973,7.22
2020-12-21 13:28:18,12.978,7.23
2020-12-21 14:00:39,1.054,7.32
2020-12-21 14:01:56,1.964,7.31
2020-12-21 14:03:14,2.962,7.26
2020-12-21 14:04:32,3.922,7.24
2020-12-21 14:05:51,5.009,7.25
2020-12-21 14:07:09,6.089,7.25
2020-12-21 14:08:27,6.938,7.24
2020-12-21 14:09:47,7.962,7.24
2020-12-21 14:11:05,8.986,7.25
2020-12-21 14:12:24,9.923,7.26
2020-12-21 14:13:45,10.96,7.25
2020-12-21 14:15:05,11.978,7.25
2020-12-21 14:16:25,12.967,7.25
2020-12-23 11:11:26,1.042,7.23
2020-12-23 11:12:44,2.018,7.22
2020-12-23 11:14:02,2.953,7.22
2020-12-23 11:15:21,3.907,7.21
2020-12-23 11:16:40,4.958,7.21
2020-12-23 11:17:59,5.98,7.19
2020-12-23 11:19:18,6.926,7.18
2020-12-23 11:20:38,7.95,7.17
2020-12-23 11:21:57,8.958,7.16
2020-12-23 11:23:16,9.896,7.16
2020-12-23 11:24:36,10.973,7.15
2020-12-23 11:50:37,1.032,7.32
2020-12-23 11:51:55,2.037,7.29
2020-12-23 11:53:12,3.028,7.26
2020-12-23 11:54:30,3.977,7.23
2020-12-23 11:55:48,4.905,7.22
2020-12-23 11:57:07,5.987,7.22
2020-12-23 11:58:26,6.974,7.21
2020-12-23 11:59:45,7.987,7.2
2020-12-23 12:01:04,8.925,7.2
2020-12-23 12:02:24,9.966,7.19
2020-12-23 12:03:43,10.98,7.19
2020-12-23 12:05:02,11.984,7.18
2020-12-23 12:06:21,12.955,7.16
2020-12-23 12:07:42,13.997,7.15
2020-12-23 12:14:02,1.036,7.45
2020-12-23 12:15:20,1.972,7.37
2020-12-23 12:16:38,3.006,7.35
2020-12-23 12:17:57,4.044,7.3
2020-12-23 12:19:15,5.015,7.24
2020-12-23 12:20:34,5.979,7.23
2020-12-23 12:21:53,6.954,7.22
2020-12-23 12:23:12,7.978,7.22
2020-12-23 12:24:30,8.913,7.21
2020-12-23 12:25:50,9.971,7.2
2020-12-23 12:27:10,10.933,7.19
2020-12-23 12:28:29,11.978,7.19
2020-12-23 12:29:50,12.988,7.16
2020-12-23 12:31:09,13.957,7.15
2020-12-23 12:36:29,1.075,7.48
2020-12-23 12:37:48,1.981,7.41
2020-12-23 12:39:06,2.996,7.31
2020-12-23 12:40:25,3.982,7.28
2020-12-23 12:41:43,4.96,7.27
2020-12-23 12:43:01,5.934,7.25
2020-12-23 12:44:20,7.018,7.24
2020-12-23 12:45:39,7.954,7.22
2020-12-23 12:46:59,8.939,7.21
2020-12-23 12:48:18,9.922,7.21
2020-12-23 12:49:39,10.972,7.2
2020-12-23 12:50:59,11.971,7.19
2020-12-23 12:52:19,12.955,7.17
2020-12-23 12:53:39,13.974,7.16
2020-12-23 13:00:49,1.03,7.54
2020-12-23 13:02:07,1.972,7.44
2020-12-23 13:03:25,3.021,7.38
2020-12-23 13:04:43,4.016,7.33
2020-12-23 13:06:02,4.966,7.29
2020-12-23 13:07:20,5.985,7.29
2020-12-23 13:08:40,6.964,7.27
2020-12-23 13:09:58,7.842,7.25
2020-12-23 13:11:19,8.936,7.23
2020-12-23 13:12:38,9.98,7.22
2020-12-23 13:13:58,10.986,7.21
2020-12-23 13:15:17,11.906,7.2
2020-12-23 13:16:38,13.015,7.18
2020-12-23 13:17:58,13.969,7.2
2020-12-23 14:00:49,1.031,7.61
2020-12-23 14:02:06,1.991,7.66
2020-12-23 14:03:24,3.021,7.61
2020-12-23 14:04:43,3.976,7.52
2020-12-23 14:06:00,4.984,7.43
2020-12-23 14:07:19,5.959,7.37
2020-12-23 14:08:38,6.981,7.33
2020-12-23 14:09:58,7.962,7.28
2020-12-23 14:11:17,8.978,7.24
2020-12-23 14:12:36,9.942,7.22
2020-12-23 14:13:56,10.986,7.23
2020-12-23 14:15:16,11.958,7.19
2020-12-23 14:16:37,12.902,7.21
2020-12-23 14:17:57,13.959,7.21
2020-12-23 15:00:49,1.009,7.41
2020-12-23 15:02:07,2.006,7.51
2020-12-23 15:03:25,3.024,7.74
2020-12-23 15:04:43,3.971,7.66
2020-12-23 15:06:00,4.968,7.58
2020-12-23 15:07:18,5.961,7.42
2020-12-23 15:08:38,6.958,7.36
2020-12-23 15:09:57,7.974,7.32
2020-12-23 15:11:15,8.998,7.26
2020-12-23 15:12:34,9.971,7.27
2020-12-23 15:13:54,10.931,7.26
2020-12-23 15:15:14,11.917,7.22
2020-12-23 15:16:33,12.918,7.22
2020-12-23 15:17:54,13.923,7.21
2020-12-23 16:00:55,1.038,7.46
2020-12-23 16:02:12,2.041,7.46
2020-12-23 16:03:30,2.997,7.78
2020-12-23 16:04:49,3.974,7.76
2020-12-23 16:06:07,4.969,7.65
2020-12-23 16:07:25,5.958,7.49
2020-12-23 16:08:45,7.022,7.42
2020-12-23 16:10:04,7.961,7.36
2020-12-23 16:11:22,8.935,7.3
2020-12-23 16:12:42,9.938,7.28
2020-12-23 16:14:02,10.956,7.26
2020-12-23 16:15:22,11.907,7.27
2020-12-23 16:16:42,12.978,7.27
2020-12-23 16:18:02,13.955,7.25
2020-12-23 17:00:55,1.043,7.47
2020-12-23 17:02:13,2.01,7.5
2020-12-23 17:03:31,2.978,7.6
2020-12-23 17:04:49,3.99,7.84
2020-12-23 17:06:07,4.929,7.78
2020-12-23 17:07:26,5.964,7.8
2020-12-23 17:08:46,7.017,7.79
2020-12-23 17:10:04,7.922,7.77
2020-12-23 17:11:23,8.964,7.63
2020-12-23 17:12:43,9.962,7.48
2020-12-23 17:14:02,10.951,7.41
2020-12-23 17:15:22,11.986,7.31
2020-12-23 17:16:43,12.912,7.26
2020-12-23 17:18:03,13.881,7.29
2020-12-23 18:00:55,1.034,7.5
2020-12-23 18:02:12,1.963,7.52
2020-12-23 18:03:31,2.985,7.56
2020-12-23 18:04:49,4.006,7.72
2020-12-23 18:06:07,4.922,7.81
2020-12-23 18:07:26,5.989,7.93
2020-12-23 18:08:45,7.032,7.81
2020-12-23 18:10:04,7.977,7.85
2020-12-23 18:11:23,9.001,7.73
2020-12-23 18:12:42,9.919,7.6
2020-12-23 18:14:02,10.995,7.5
2020-12-23 18:15:21,11.996,7.41
2020-12-23 18:16:41,12.944,7.36
2020-12-23 18:18:02,13.948,7.3
2020-12-23 19:00:49,1.039,7.54
2020-12-23 19:02:07,1.933,7.56
2020-12-23 19:03:25,2.951,7.79
2020-12-23 19:04:44,3.97,7.77
2020-12-23 19:06:03,4.985,7.74
2020-12-23 19:07:23,5.993,7.71
2020-12-23 19:08:42,6.949,7.67
2020-12-23 19:10:02,7.964,7.66
2020-12-23 19:11:21,8.955,7.62
2020-12-23 19:12:40,9.93,7.61
2020-12-23 19:14:01,10.975,7.57
2020-12-23 19:15:21,12.003,7.52
2020-12-23 19:16:43,12.944,7.48
2020-12-23 19:18:04,13.923,7.42
2020-12-23 20:00:49,1.077,7.7
2020-12-23 20:02:06,1.959,7.71
2020-12-23 20:03:25,2.979,7.76
2020-12-23 20:04:44,4.006,7.71
2020-12-23 20:06:02,4.985,7.65
2020-12-23 20:07:21,5.966,7.61
2020-12-23 20:08:41,7.004,7.62
2020-12-23 20:10:00,7.951,7.56
2020-12-23 20:11:20,8.923,7.49
2020-12-23 20:12:40,9.863,7.54
2020-12-23 20:14:01,10.963,7.54
2020-12-23 20:15:20,11.939,7.51
2020-12-23 20:16:41,12.883,7.44
2020-12-23 20:18:01,13.993,7.42
2020-12-23 21:00:55,1.069,7.55
2020-12-23 21:02:13,1.957,7.57
2020-12-23 21:03:32,2.99,7.62
2020-12-23 21:04:51,3.981,7.63
2020-12-23 21:06:09,4.953,7.61
2020-12-23 21:07:28,5.918,7.57
2020-12-23 21:08:48,6.971,7.55
2020-12-23 21:10:07,7.972,7.51
2020-12-23 21:11:27,8.96,7.49
2020-12-23 21:12:47,9.936,7.49
2020-12-23 21:14:08,10.975,7.44
2020-12-23 21:15:27,11.966,7.46
2020-12-23 21:16:49,12.955,7.48
2020-12-23 21:18:11,13.971,7.49
2020-12-23 22:00:49,1.061,7.46
2020-12-23 22:02:07,1.958,7.47
2020-12-23 22:03:26,2.989,7.49
2020-12-23 22:04:45,3.979,7.5
2020-12-23 22:06:03,4.953,7.5
2020-12-23 22:07:23,5.956,7.49
2020-12-23 22:08:42,6.95,7.47
2020-12-23 22:10:02,7.967,7.46
2020-12-23 22:11:20,8.951,7.45
2020-12-23 22:12:40,9.941,7.5
2020-12-23 22:14:01,10.985,7.45
2020-12-23 22:15:21,11.948,7.38
2020-12-23 22:16:42,12.908,7.4
2020-12-23 22:18:03,13.942,7.39
2020-12-23 23:00:49,1.069,7.4
2020-12-23 23:02:07,1.979,7.42
2020-12-23 23:03:26,2.999,7.41
2020-12-23 23:04:45,3.981,7.46
2020-12-23 23:06:03,4.955,7.46
2020-12-23 23:07:22,5.955,7.46
2020-12-23 23:08:42,6.972,7.43
2020-12-23 23:10:02,7.982,7.4
2020-12-23 23:11:21,8.959,7.37
2020-12-23 23:12:41,9.927,7.39
2020-12-23 23:14:02,10.973,7.42
2020-12-23 23:15:23,11.956,7.5
2020-12-23 23:16:44,12.965,7.34
